age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,fairness_weight,merit_score,final_score
52,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.2570268381280291,0.2810638042516846
27,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.5527802627640326,0.604475877691474
35,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,40,United-States,<=50K,1.093519284984871,0.4737391668794714,0.518042915035368
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.6315753424388195,0.49745235094790274
49,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.31291724908298957,0.34218104647666353
28,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4641501257837124,0.3956908980122629
37,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.5223972602533014,0.5712514785102456
65,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.6048350572838674,0.5156256858960229
24,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.5486706737229929,0.4677451960868624
30,Federal-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5268898518070722,0.4491769085768597
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,<=50K,1.093519284984871,0.5626446742886866,0.6152628019287102
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,0.7876373846816079,0.5441235672158137,0.4285720634254906
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,>50K,2.1999658551748333,0.5935476656151059,1.3057845977719624
42,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.8525062819796573,0.48332820797523046,0.41204033355685427
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.43825971482675197,0.34518973559745025
17,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,1.093519284984871,0.29724489794429343,0.3250430282654447
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.48332820797523046,0.41204033355685427
25,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5800405367346728,0.4944882013691607
29,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0.8525062819796573,0.6084791724626274,0.5187323169781731
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.558259714818752,0.4397062217529421
34,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.5623693038597916,0.47942336433299904
25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,40,United-States,<=50K,1.093519284984871,0.4300405367446728,0.47025762025554474
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,<=50K,1.093519284984871,0.4046701146034005,0.44251457437585634
67,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K,0.8525062819796573,0.44869723229752173,0.38251720924052285
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.4505884819498708,0.35490033349065214
18,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,18,United-States,<=50K,0.8525062819796573,0.31943108748667925,0.27231700874198755
38,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Guatemala,<=50K,1.093519284984871,0.387848755926511,0.42412009426303005
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,Haiti,<=50K,1.093519284984871,0.4533282079772305,0.49572313785073396
36,State-gov,HS-grad,9,Separated,Other-service,Own-child,White,Female,32,United-States,<=50K,0.8525062819796573,0.4083743360179751,0.34814168685459523
23,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Sales,Other-relative,White,Male,40,United-States,<=50K,1.093519284984871,0.21730081073131305,0.2376226271775382
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.47250629016874857,0.5166947405761839
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,United-States,>50K,0.7876373846816079,0.5302110707089156,0.4176140610624054
22,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,1.093519284984871,0.4559309477016331,0.4985692839331644
39,Private,12th,8,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4192186189381909,0.3573865061676439
36,State-gov,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.8525062819796573,0.6251090298831513,0.5329093748975958
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,56,United-States,>50K,0.7876373846816079,0.5595373217569425,0.44071251274038953
38,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,52,United-States,<=50K,0.8525062819796573,0.44295079674227533,0.377618336830684
19,?,Some-college,10,Never-married,?,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4518213586605936,0.49407536906342525
37,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.4253564439345365,0.4651354744350017
57,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,16,United-States,<=50K,0.8525062819796573,0.3636720715508999,0.31003272557769757
54,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4397665641433889,0.480893218782332
18,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,30,United-States,<=50K,1.093519284984871,0.40453312830044347,0.442364777211794
22,?,Some-college,10,Never-married,?,Own-child,White,Male,72,United-States,<=50K,1.093519284984871,0.6028697232103379,0.6592496686639958
63,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.33209533127450763,0.36315264920211343
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,20,Poland,<=50K,0.8525062819796573,0.3560120212295706,0.30350248455848405
26,Private,11th,7,Married-civ-spouse,Other-service,Other-relative,White,Male,25,United-States,<=50K,1.093519284984871,0.3025328487426473,0.3308255044414958
40,Private,11th,7,Divorced,Other-service,Other-relative,White,Female,20,United-States,<=50K,0.8525062819796573,0.29875174726093034,0.254687741292342
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.42319122167627343,0.46276776213931253
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,42,United-States,<=50K,1.093519284984871,0.4433337992550065,0.484794059170961
30,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5,United-States,>50K,2.1999658551748333,0.30617556609842633,0.6735757911053633
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4533282079772305,0.38646514509916957
42,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.49924657532370065,0.5459357580791186
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.42456108468995335,0.3619409917822825
40,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,1.093519284984871,0.48058848194787074,0.5255327731516002
36,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.3851090298991513,0.32830786723611816
65,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5148350572898673,0.4389001205229687
50,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K,0.8525062819796573,0.6302054794251396,0.5372541301479332
18,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,27,United-States,<=50K,1.093519284984871,0.27075761810450244,0.29607867695384227
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,38,United-States,<=50K,0.8525062819796573,0.4290760413574579,0.3657900207041961
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.5210273972396214,0.4103806565092807
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.42319122167627343,0.3607731749576688
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4423693038677916,0.4837393648647626
24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,39,United-States,<=50K,1.093519284984871,0.4240788369963459,0.4637383866094598
38,Federal-gov,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.44784875592251105,0.38179387780071494
17,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0.8525062819796573,0.2372448979482934,0.20225276586854282
52,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,<=50K,0.8525062819796573,0.4211084707675589,0.35899761672419084
34,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.5923693038577916,1.3031922421408273
30,?,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.43688985181307216,0.4777474783717769
49,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,<=50K,1.093519284984871,0.6796519429381657,0.7432125066803212
45,Private,9th,5,Never-married,Other-service,Not-in-family,White,Female,15,United-States,<=50K,0.8525062819796573,0.22264187866009452,0.18980360018948317
34,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.6082876712062618,0.47911011048296587
17,Private,11th,7,Never-married,Other-service,Own-child,White,Female,30,United-States,<=50K,0.8525062819796573,0.3131632652927636,0.26697365094734293
23,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,40,United-States,<=50K,1.093519284984871,0.45730081071531303,0.500067255556411
32,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.46962957783843184,0.5135490001656288
22,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4559309477016331,0.4985692839331644
48,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,>50K,0.7876373846816079,0.43858820238607454,0.3454484646795755
27,State-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,50,United-States,<=50K,1.093519284984871,0.5986986301105027,0.6546884979198586
43,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.6046980709809103,0.6612490022107758
44,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,50,Philippines,<=50K,0.8525062819796573,0.5019863013510604,0.4279464753695123
55,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.5929731618460091,0.4670478303827744
31,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,1.093519284984871,0.43825971482675197,0.4792454499950233
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,48,United-States,<=50K,1.093519284984871,0.4791039977449677,0.5239094610474703
34,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.4423693038677916,0.4837393648647626
37,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.5664788929008312,0.6194555939239382
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,10,United-States,<=50K,1.093519284984871,0.31680598264854265,0.3464334516247638
35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.5037391668774714,0.5508484935827271
28,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.8525062819796573,0.41823175843724214,0.3565452013911475
40,Federal-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.48058848194787074,0.5255327731516002
34,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,39,United-States,<=50K,0.8525062819796573,0.5577774671251445,0.47550879467088747
70,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,34,United-States,<=50K,0.8525062819796573,0.49413335195038455,0.42125178667336777
23,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.4732191780637833,0.5174742972374367
30,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,48,United-States,<=50K,1.093519284984871,0.47362454569024826,0.5179175745544846
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K,1.093519284984871,0.4738761531824285,0.5181927121994304
34,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,0.7876373846816079,0.5994101201825565,0.47211781941227704
24,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.3386706737369929,0.370342912990221
41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,0.7876373846816079,0.5489991612823155,0.4324122635847993
38,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.29784875593251103,0.3257033586209528
48,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5515473860533097,0.4701976114199057
43,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.5746980709829104,0.6284434236634168
18,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.45045149564691367,0.38401272976612616
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.5637391668734715,0.4440220430388096
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,48,United-States,<=50K,1.093519284984871,0.4900629018544066,0.5358932340334417
30,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,35,United-States,<=50K,0.8525062819796573,0.443930668137837,0.37845368335093255
42,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,0.7876373846816079,0.5962873916424656,0.46965824167188924
48,Private,Some-college,10,Divorced,Handlers-cleaners,Other-relative,Black,Male,40,United-States,<=50K,1.093519284984871,0.49154738605730963,0.5375165461375716
70,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,28,United-States,<=50K,0.8525062819796573,0.43658233154450243,0.37218918024301384
